Time [s], HR, PULSE, RESP, SpO2
457,82,81,18,100
458,83,81,18,100
459,82,81,18,100
460,82,81,18,100
461,83,81,18,100
462,83,81,18,100
463,83,81,18,100
464,83,82,18,100
465,83,82,19,100
466,83,82,19,100
467,83,82,19,100
468,83,82,19,100
469,83,82,19,100
470,83,82,19,100
471,83,82,19,100
472,83,82,19,100
473,83,82,19,100
474,83,82,19,100
475,83,82,19,100
476,83,82,19,100
477,83,82,19,100
478,83,82,19,100
479,83,82,19,100
480,82,82,19,100
